id,time_observed_at,time_zone,updated_at,quality_grade,license,place_guess,latitude,longitude
184275106,2023-09-21 16:12:04 UTC,Eastern Time (US & Canada),2023-09-21 20:48:02 UTC,research,CC-BY-NC,"Johns Hopkins University, Baltimore, MD, US",39.32653833,-76.62027833
184275622,2023-09-21 15:14:13 UTC,Eastern Time (US & Canada),2024-03-14 14:27:13 UTC,research,CC-BY-NC,"Fells Point, Baltimore, MD, USA",39.2816544,-76.5886016
184279266,2023-09-21 16:44:46 UTC,Eastern Time (US & Canada),2023-09-21 20:39:50 UTC,research,CC-BY-NC,"Rossville, MD, USA",39.3508721,-76.4798402
184279913,2023-09-21 16:48:52 UTC,Eastern Time (US & Canada),2023-11-10 14:26:49 UTC,research,,"HOWARD ST & PRATT ST fs nb, Baltimore, MD 21201, USA",39.2867328,-76.6193792
184287155,2023-09-21 17:43:28 UTC,Eastern Time (US & Canada),2023-09-23 19:24:11 UTC,research,CC-BY-NC,"Frederick St, Cumberland, MD, US",39.67170445,-78.74754821
184288113,2023-09-21 17:50:08 UTC,Eastern Time (US & Canada),2023-11-10 01:29:53 UTC,research,,"Frostburg, MD 21532, USA",39.6497799,-78.9336625
184291131,2023-09-20 21:05:27 UTC,Eastern Time (US & Canada),2023-12-16 13:00:35 UTC,research,CC-BY-NC,"Iroquois Dr, Westminster, MD, US",39.45933833,-77.07610283
184292255,2023-09-21 18:21:08 UTC,Eastern Time (US & Canada),2023-11-07 16:44:48 UTC,research,CC-BY-NC,"Metro Centre at Owings Mills, Owings Mills, MD, US",39.40621615,-76.78089137
184294402,2023-09-21 18:34:31 UTC,Eastern Time (US & Canada),2023-09-21 19:56:17 UTC,research,CC-BY-NC,"Fell St, Baltimore, MD, US",39.28014667,-76.59082833
184302387,2023-09-21 19:33:20 UTC,Eastern Time (US & Canada),2023-09-21 19:55:29 UTC,research,,"Arundel Mills, Hanover, MD, US",39.1577555,-76.72281667
184306132,2023-09-21 18:41:00 UTC,Eastern Time (US & Canada),2023-09-22 16:06:44 UTC,research,CC-BY-NC,"Town Center, Columbia, MD, USA",39.22241682,-76.85637563
184308469,2023-09-21 20:21:46 UTC,Eastern Time (US & Canada),2023-09-22 16:06:20 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64879238,-76.69913885
184309408,2023-09-21 20:29:27 UTC,Eastern Time (US & Canada),2023-09-22 16:06:18 UTC,research,CC-BY-NC,"Mill Station, Owings Mills, MD, US",39.40573667,-76.79058833
184314997,2023-09-21 03:39:00 UTC,Eastern Time (US & Canada),2023-10-25 12:49:47 UTC,research,CC-BY-NC,"Queen Anne's County, MD, USA",38.98764159,-76.3329684
184315747,2023-09-10 15:08:16 UTC,Eastern Time (US & Canada),2023-09-28 18:44:38 UTC,research,CC-BY-NC,"Woodbine, MD, US",39.40872167,-77.0739055
184319569,2023-09-19 20:17:27 UTC,Eastern Time (US & Canada),2023-12-11 03:25:18 UTC,research,CC-BY-NC,Ellicott City,39.27327728,-76.80291748
184319691,2023-09-21 17:34:01 UTC,Eastern Time (US & Canada),2023-12-08 03:31:44 UTC,research,CC-BY-NC,Baltimore,39.26350784,-76.58241272
184377693,2023-09-21 17:32:00 UTC,Eastern Time (US & Canada),2023-09-22 16:01:52 UTC,research,CC-BY-NC,"Germantown, MD, USA",39.19003682,-77.28367165
184401609,2023-09-22 16:50:37 UTC,Eastern Time (US & Canada),2023-09-22 21:08:05 UTC,research,CC-BY-NC,"Parkside Shopping Center, Baltimore, MD, US",39.32338667,-76.54513667
184421707,2023-09-22 19:07:59 UTC,Eastern Time (US & Canada),2023-09-24 06:36:37 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64874244,-76.69931173
184428115,2023-09-22 19:50:29 UTC,Eastern Time (US & Canada),2024-07-04 01:23:26 UTC,research,CC-BY-NC,"Walkersville, MD 21793, USA",39.48620987,-77.35192873
184432557,2023-09-22 15:04:00 UTC,Eastern Time (US & Canada),2023-09-23 14:31:16 UTC,research,CC-BY-NC,"Columbia, MD, USA",39.18965268,-76.82898865
184434497,2023-09-22 17:13:48 UTC,Eastern Time (US & Canada),2023-09-23 14:31:08 UTC,research,,"Hall Creek Ln, Owings, MD, US",38.69301667,-76.66915833
184442145,2023-09-22 21:35:14 UTC,Eastern Time (US & Canada),2023-09-23 14:30:51 UTC,research,CC-BY-NC,"Gunpowder River, Joppa, MD, US",39.39599973,-76.34936803
184522161,2023-09-21 16:02:00 UTC,Eastern Time (US & Canada),2023-11-23 03:21:46 UTC,research,CC-BY-NC,"Baltimore County, MD, USA",39.62739979,-76.77466211
184532550,2023-09-21 16:29:22 UTC,Eastern Time (US & Canada),2023-09-24 02:14:22 UTC,research,,"Johns Hopkins University, Baltimore, MD, US",39.3252393,-76.6198025
184552097,2023-09-23 16:41:19 UTC,Eastern Time (US & Canada),2023-09-24 02:13:54 UTC,research,,"Middletown Rd, Parkton, MD, US",39.6488516,-76.69916789
184745392,2023-09-20 19:03:49 UTC,Eastern Time (US & Canada),2023-09-24 23:10:17 UTC,research,CC-BY-NC,United States,39.73637673,-78.61740667
184745972,2023-09-24 19:08:59 UTC,Eastern Time (US & Canada),2023-09-26 00:57:06 UTC,research,CC-BY-NC,"Front Loop, Derwood, MD, US",39.12768619,-77.16909688
184747195,2023-09-22 19:08:42 UTC,Eastern Time (US & Canada),2023-10-13 01:18:32 UTC,research,CC-BY-NC,United States,39.60647181,-78.74334726
184769650,2023-07-30 23:57:00 UTC,Eastern Time (US & Canada),2023-09-24 23:09:34 UTC,research,CC-BY,"Myersville, MD",39.505837,-77.566663
184781226,2023-06-11 14:06:00 UTC,Eastern Time (US & Canada),2023-09-25 22:58:01 UTC,research,CC-BY,"Myersville, MD",39.505837,-77.566663
184790716,2023-09-10 18:35:16 UTC,Eastern Time (US & Canada),2023-09-25 22:53:32 UTC,research,,"Greenbrier State Park, Boonsboro, MD, US",39.54045,-77.61609667
184867543,2023-09-25 14:38:07 UTC,Eastern Time (US & Canada),2023-09-25 22:48:51 UTC,research,CC-BY-SA,Essex,39.24484253,-76.38092804
184875975,2023-09-25 15:42:17 UTC,Eastern Time (US & Canada),2023-09-25 22:45:33 UTC,research,CC-BY-NC,"Notre Dame of Maryland University, Baltimore, MD, US",39.35097085,-76.62042589
184896167,2023-09-25 18:01:05 UTC,Eastern Time (US & Canada),2023-09-26 12:54:53 UTC,research,CC-BY-NC,"Loyola University Maryland, Baltimore, MD, US",39.34598921,-76.62681123
184907710,2023-09-25 19:25:24 UTC,Eastern Time (US & Canada),2023-09-25 22:35:18 UTC,research,CC-BY-NC,"Inner Harbor - World Trade Plaza, Baltimore, MD, US",39.28623968,-76.60910858
184933323,2023-09-21 20:19:28 UTC,Eastern Time (US & Canada),2023-11-18 15:58:03 UTC,research,CC-BY-NC,"Westminster, MD, US",39.69238611,-77.06422055
184936795,2023-09-25 16:11:23 UTC,Eastern Time (US & Canada),2023-09-26 20:46:16 UTC,research,CC-BY-NC,Essex,39.2527771,-76.37097931
184948306,2023-09-25 15:49:00 UTC,Eastern Time (US & Canada),2023-09-26 20:46:00 UTC,research,CC-BY-NC,"Shoreline, Baltimore, MD 21226, USA",39.24860854,-76.59205629
185011193,2023-09-26 14:54:18 UTC,Eastern Time (US & Canada),2023-09-29 04:22:30 UTC,research,CC-BY-NC,"Mountain Church Rd, Middletown, MD, US",39.4381132,-77.62275903
185031510,2023-09-26 16:19:55 UTC,Eastern Time (US & Canada),2023-09-27 03:39:00 UTC,research,CC-BY-NC,"St Ann Dr, Street, MD, US",39.631675,-76.331855
185037400,2023-09-13 13:42:00 UTC,Eastern Time (US & Canada),2024-01-21 19:23:30 UTC,research,CC-BY-NC,"16 Hapsburg Ct, Perry Hall, MD, USA",39.40285828,-76.48755848
185049258,2023-09-26 19:20:54 UTC,Eastern Time (US & Canada),2023-09-27 13:08:37 UTC,research,,"Frederick, MD, USA",39.42273512,-77.41868623
185064378,2023-09-26 21:36:39 UTC,Eastern Time (US & Canada),2024-07-12 01:48:41 UTC,research,CC-BY-NC,"Berkshire Rd, Baltimore, MD, US",39.33553913,-76.56971611
185135729,2023-09-26 15:42:45 UTC,Eastern Time (US & Canada),2023-09-27 19:31:37 UTC,research,CC-BY-NC,"Mason St, Baltimore, MD, US",39.307445,-76.62748667
185151947,2023-09-27 15:39:11 UTC,Eastern Time (US & Canada),2024-02-06 03:37:18 UTC,research,CC0,"Eastern Ave, Baltimore, MD, US",39.28647,-76.548775
185164683,2023-09-27 17:14:05 UTC,Eastern Time (US & Canada),2023-09-27 19:31:10 UTC,research,,"Ellicott City, MD, USA",39.297986,-76.897964
185168081,2023-09-27 17:50:28 UTC,Eastern Time (US & Canada),2023-10-17 11:45:55 UTC,research,CC-BY-NC,"Long Reach, Columbia, MD, US",39.19898561,-76.81144098
185170992,2023-09-27 18:06:46 UTC,Eastern Time (US & Canada),2023-11-07 03:02:13 UTC,research,CC-BY,"University of Maryland, College Park, MD, US",38.99604667,-76.94352
185176923,2023-09-27 18:54:08 UTC,Eastern Time (US & Canada),2023-09-27 19:30:05 UTC,research,CC-BY-NC,"Town Center, Columbia, MD, USA",39.21566389,-76.86080833
185184856,2023-09-27 15:34:09 UTC,Eastern Time (US & Canada),2023-09-28 11:40:06 UTC,research,,"Prospect St, Takoma Park, MD, US",38.98911667,-76.99741333
185186002,2023-09-27 16:53:10 UTC,Eastern Time (US & Canada),2023-09-27 20:48:02 UTC,research,CC-BY-NC,"Harpers Ferry Rd, Sharpsburg, MD, US",39.41983,-77.74143333
185188261,2023-09-27 20:20:42 UTC,Eastern Time (US & Canada),2023-09-28 01:34:36 UTC,research,CC-BY-NC,"Price Manor Way, Laurel, MD, US",39.14903333,-76.89800333
185196424,2023-09-27 21:05:53 UTC,Eastern Time (US & Canada),2023-09-28 01:34:29 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.39733667,-76.77774167
185196608,2023-09-27 21:06:11 UTC,Eastern Time (US & Canada),2023-09-28 01:34:27 UTC,research,CC-BY-NC,"McDonogh School, Owings Mills, MD, US",39.39735833,-76.777695
185202261,2023-09-27 22:10:21 UTC,Eastern Time (US & Canada),2024-01-02 22:27:06 UTC,research,CC-BY,"University of Maryland, College Park, MD, US",38.9951741,-76.94273544
185206658,2023-09-27 22:28:21 UTC,Eastern Time (US & Canada),2023-09-28 13:49:39 UTC,research,CC-BY,"Amys Terr, Mount Airy, MD, US",39.40317099,-77.19243997
185260916,2023-09-25 11:59:37 UTC,Eastern Time (US & Canada),2024-03-11 22:12:52 UTC,research,CC-BY,"Laurel-Bowie Rd, Bowie, MD, US",39.05004055,-76.80460234
185269821,2023-09-28 12:52:14 UTC,Eastern Time (US & Canada),2023-09-28 19:43:38 UTC,research,,"Olney, MD, USA",39.16571216,-77.05739102
185271732,2023-09-28 13:12:33 UTC,Eastern Time (US & Canada),2023-09-28 19:43:10 UTC,research,,"Columbia Gateway Dr, Columbia, MD, US",39.18522,-76.80474667
185284433,2023-09-10 14:01:00 UTC,Eastern Time (US & Canada),2023-09-29 02:23:47 UTC,research,CC-BY-NC,"Carroll County, MD, USA",39.41006465,-77.07340292
185288615,2023-09-28 15:24:16 UTC,Eastern Time (US & Canada),2023-09-29 02:23:42 UTC,research,CC0,"Boston St, Baltimore, MD, US",39.27649667,-76.56471333
185307332,2023-09-28 17:29:04 UTC,Eastern Time (US & Canada),2023-10-18 14:34:38 UTC,research,CC-BY-NC,"Patapsco Rd, Linthicum Heights, MD, US",39.21860474,-76.64650525
185308439,2023-09-28 17:39:31 UTC,Eastern Time (US & Canada),2023-09-29 02:23:19 UTC,research,,"Braun Ave, Halethorpe, MD, US",39.24501667,-76.66803667
185310264,2023-09-28 14:37:08 UTC,Eastern Time (US & Canada),2024-08-29 23:36:26 UTC,research,CC0,"Frederick, MD 21701, USA",39.47586111,-77.27495833
185317119,2023-09-28 18:40:17 UTC,Eastern Time (US & Canada),2023-09-29 02:23:06 UTC,research,CC-BY-NC,"W Market Pl, Fulton, MD, US",39.15004717,-76.90996667
185317528,2023-09-28 18:43:35 UTC,Eastern Time (US & Canada),2023-09-29 02:23:04 UTC,research,CC-BY-NC,"E Market Pl, Fulton, MD, US",39.1487305,-76.90689167
185318799,2023-09-28 18:51:09 UTC,Eastern Time (US & Canada),2023-09-29 02:23:01 UTC,research,CC-BY-NC,"Price Manor Way, Laurel, MD, US",39.14824167,-76.89955333
185319919,2023-09-28 18:59:13 UTC,Eastern Time (US & Canada),2023-09-29 02:22:57 UTC,research,CC0,"Ponca St, Baltimore, MD, US",39.28312167,-76.55464167
185323089,2023-09-28 19:11:13 UTC,Eastern Time (US & Canada),2023-09-29 02:22:55 UTC,research,CC-BY-NC,"Wincopin Cir, Columbia, MD, US",39.2169072,-76.8547121
185335937,2023-09-28 20:53:51 UTC,Eastern Time (US & Canada),2023-09-29 02:22:40 UTC,research,,"UMBC, Halethorpe, MD, US",39.25593,-76.71391333
185337809,2023-09-28 21:10:13 UTC,Eastern Time (US & Canada),2023-10-18 22:13:07 UTC,research,CC-BY-NC,Frederick,39.43719482,-77.43670654
185423508,2023-09-29 14:19:55 UTC,Eastern Time (US & Canada),2023-09-30 00:22:19 UTC,research,CC-BY-NC,"W Dickman St, Baltimore, MD, US",39.26254476,-76.61550693
185424921,2023-09-22 16:42:00 UTC,Eastern Time (US & Canada),2023-09-30 15:08:58 UTC,research,CC-BY-NC,"Hart Miller Island, Maryland",39.25109,-76.3666226
185436344,2023-09-29 15:36:29 UTC,Eastern Time (US & Canada),2023-09-30 00:22:07 UTC,research,,"Little Italy, Baltimore, MD, USA",39.28716389,-76.60239444
185442008,2023-09-29 16:12:44 UTC,Eastern Time (US & Canada),2024-05-17 13:07:59 UTC,research,CC-BY,"Cypress Ridge Dr, Severna Park, MD, US",39.0939445,-76.561455
185443165,2023-09-29 16:26:12 UTC,Eastern Time (US & Canada),2023-09-30 00:21:55 UTC,research,CC-BY-NC-ND,"Frankchilds Ave, Baltimore, MD, US",39.24294968,-76.59424734
185479028,2023-09-29 20:36:09 UTC,Eastern Time (US & Canada),2024-03-29 16:48:11 UTC,research,CC-BY-NC,"Potomac River, Sharpsburg, MD, US",39.43578934,-77.80200875
185481185,2023-09-29 20:42:05 UTC,Eastern Time (US & Canada),2023-09-30 15:44:32 UTC,research,,"Maryland, US",39.16554939,-76.61520445
185486354,2023-09-29 21:32:52 UTC,Eastern Time (US & Canada),2023-09-30 00:22:49 UTC,research,,"Trappe St, Fulton, MD, US",39.15305265,-76.89904955
185491682,2023-09-29 22:17:53 UTC,Eastern Time (US & Canada),2023-09-30 22:45:35 UTC,research,CC-BY-NC,"W Pratt St, Baltimore, MD, US",39.28626063,-76.6195718
185498203,2023-09-21 21:02:23 UTC,Eastern Time (US & Canada),2023-09-30 00:19:10 UTC,research,CC-BY-NC,"Thames St, Baltimore, MD, US",39.27988833,-76.59604667
185503531,,Eastern Time (US & Canada),2023-10-01 01:14:06 UTC,research,CC-BY-NC-SA,"Maryland, US",39.24793199,-76.43937625
185503544,,Eastern Time (US & Canada),2023-09-30 00:19:03 UTC,research,CC-BY-NC-SA,"Maryland, US",39.3134143,-76.58331473
185505837,2023-09-29 21:44:38 UTC,Eastern Time (US & Canada),2023-09-30 02:42:30 UTC,research,,"Owings Mills, MD 21117, USA",39.42341944,-76.80674722
185510685,2023-09-23 13:36:25 UTC,Eastern Time (US & Canada),2023-10-02 00:18:34 UTC,research,,"South Cumberland, Cumberland, MD, US",39.62825333,-78.77559667
185515853,2023-09-30 01:55:18 UTC,Eastern Time (US & Canada),2023-10-05 16:10:16 UTC,research,CC-BY-NC,"Spring Gap, MD, USA",39.5680526,-78.7027994
185552390,2023-09-30 11:32:55 UTC,Eastern Time (US & Canada),2023-09-30 11:52:04 UTC,research,CC-BY-NC,Odenton,39.01870728,-76.72064209
185555946,2023-09-30 01:18:08 UTC,Eastern Time (US & Canada),2023-09-30 13:30:58 UTC,research,,"Hiawatha Dr, North East, MD, US",39.38530513,-75.9237117
185555972,2023-09-30 01:20:32 UTC,Eastern Time (US & Canada),2023-09-30 13:30:18 UTC,research,,"Hiawatha Dr, North East, MD, US",39.38539926,-75.92423231
185560090,2023-09-29 19:10:27 UTC,Eastern Time (US & Canada),2023-09-30 13:25:41 UTC,research,CC-BY-NC,"Ellicott City, MD, USA",39.26937771,-76.87393393
185569563,2023-09-22 16:13:41 UTC,Eastern Time (US & Canada),2023-09-30 14:27:05 UTC,research,CC-BY-NC,"Carney, MD, USA",39.4096382,-76.5511712
185578557,2023-09-30 15:13:40 UTC,Eastern Time (US & Canada),2023-10-01 21:21:49 UTC,research,CC-BY-NC,Middletown,39.47003174,-77.52938843
185582339,2023-09-30 15:34:39 UTC,Eastern Time (US & Canada),2023-10-01 17:10:42 UTC,research,CC-BY-NC,"Rotc Bldg, Baltimore, MD 21210, USA",39.3323375,-76.6207626
185585324,2023-09-30 15:56:11 UTC,Eastern Time (US & Canada),2023-09-30 20:25:05 UTC,research,CC-BY-NC,"Loyola University Maryland, Baltimore, MD, US",39.34615402,-76.61890724
185588668,2023-09-30 16:19:10 UTC,Eastern Time (US & Canada),2023-09-30 17:21:24 UTC,research,CC-BY-NC,"Frederick, MD, USA",39.40246267,-77.41464878
185589395,,Eastern Time (US & Canada),2023-09-30 20:24:52 UTC,research,,"Graceham, MD 21788, USA",39.58303,-77.52406
185589917,2023-09-30 16:28:01 UTC,Eastern Time (US & Canada),2024-01-19 03:10:17 UTC,research,CC-BY-NC,"Scarlet Tanager Loop, Bowie, MD, US",39.0325816,-76.7891719
185596695,2023-09-30 17:13:00 UTC,Eastern Time (US & Canada),2023-09-30 20:24:33 UTC,research,,"Inner Harbor, Baltimore, MD, USA",39.2872438,-76.6151838
185597038,2023-09-30 16:36:00 UTC,Eastern Time (US & Canada),2023-10-02 02:36:35 UTC,research,,"Druid Hill Park, Baltimore, MD, USA",39.3222627,-76.6437863
185609594,2023-09-30 18:32:17 UTC,Eastern Time (US & Canada),2024-08-26 09:05:20 UTC,research,CC-BY-NC,"University Blvd E, Silver Spring, MD, US",39.02008331,-77.012263
185611223,2023-09-30 18:29:12 UTC,Eastern Time (US & Canada),2023-10-02 02:35:28 UTC,research,,"Westfield, Baltimore, MD, USA",39.35576971,-76.55247387
185611355,2023-09-30 17:52:00 UTC,Eastern Time (US & Canada),2023-10-02 02:35:13 UTC,research,CC-BY-NC,"MARRIOTTSVL, MD 21104, USA",39.36108952,-76.8844685
185617856,2023-09-30 18:42:53 UTC,Eastern Time (US & Canada),2023-10-03 02:16:37 UTC,research,CC0,"Duke Ct, Frederick, MD, US",39.37612093,-77.42601198
185623944,2023-09-30 19:56:23 UTC,Eastern Time (US & Canada),2023-10-23 11:51:42 UTC,research,,"Town Center, Columbia, MD, US",39.20966449,-76.86260789
185630051,2023-09-09 17:39:48 UTC,Eastern Time (US & Canada),2023-10-02 02:34:15 UTC,research,CC-BY-NC,"Harpers Ferry National Historical Park, Knoxville, MD, US",39.32534667,-77.72564667
185632286,2023-09-30 20:50:03 UTC,Eastern Time (US & Canada),2023-10-02 22:40:14 UTC,research,CC-BY-NC,"Commerce St, Baltimore, MD, US",39.28816189,-76.61027522
185633519,2023-09-30 20:55:56 UTC,Eastern Time (US & Canada),2023-10-02 02:34:11 UTC,research,CC-BY-NC,"E Pratt St, Baltimore, MD, US",39.28643333,-76.60958833
185638082,2023-09-30 15:37:47 UTC,Eastern Time (US & Canada),2024-05-09 02:37:22 UTC,research,CC-BY-NC,"Baltimore, MD, US",39.365095,-76.340805
185644808,2023-09-30 22:10:38 UTC,Eastern Time (US & Canada),2023-10-02 02:32:12 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64867664,-76.69910822
185646213,2023-09-30 22:19:43 UTC,Eastern Time (US & Canada),2023-10-02 02:32:03 UTC,research,,"Middletown Rd, Parkton, MD, US",39.64884772,-76.69931383
185653818,2023-09-12 20:21:48 UTC,Eastern Time (US & Canada),2023-11-17 22:51:10 UTC,research,CC-BY,"Inner Harbor, Baltimore, MD, USA",39.28732294,-76.61149621
185665113,2023-09-30 19:41:06 UTC,Eastern Time (US & Canada),2023-10-02 02:31:30 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.49501167,-77.81955833
185665292,2023-09-30 19:41:36 UTC,Eastern Time (US & Canada),2023-10-15 15:34:09 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.49507167,-77.819375
185665453,2023-09-30 19:43:56 UTC,Eastern Time (US & Canada),2023-10-02 02:31:25 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.494995,-77.81853667
185665531,2023-09-30 19:54:21 UTC,Eastern Time (US & Canada),2024-03-22 14:14:01 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.49540833,-77.82457833
185665572,2023-09-30 19:55:56 UTC,Eastern Time (US & Canada),2023-10-02 02:31:18 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.49562,-77.82554667
185676919,2023-09-30 19:50:28 UTC,Eastern Time (US & Canada),2024-03-02 15:17:33 UTC,research,CC0,"Crestwood Blvd, Frederick, MD, US",39.39124667,-77.42300333
185720982,2023-09-27 16:35:16 UTC,Eastern Time (US & Canada),2024-02-29 04:05:07 UTC,research,CC-BY-NC,"UMBC, Halethorpe, MD, US",39.25528667,-76.70950333
185734702,2023-10-01 14:14:12 UTC,Eastern Time (US & Canada),2024-02-29 04:02:55 UTC,research,CC-BY-NC,"Northwest Harbor, Baltimore, MD, US",39.26514493,-76.57957476
185735109,2023-10-01 13:48:19 UTC,Eastern Time (US & Canada),2024-02-29 04:02:54 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.41842167,-77.74661333
185735150,2023-10-01 13:19:57 UTC,Eastern Time (US & Canada),2024-02-29 04:02:54 UTC,research,CC-BY-NC,"Antietam Creek, Sharpsburg, MD, US",39.417405,-77.74562833
185735188,2023-10-01 13:14:17 UTC,Eastern Time (US & Canada),2024-02-29 04:02:50 UTC,research,CC-BY-NC,"Chesapeake and Ohio Canal Trail, Sharpsburg, MD, US",39.41770833,-77.74637
185735571,2023-09-30 16:49:09 UTC,Eastern Time (US & Canada),2024-02-29 04:02:49 UTC,research,CC-BY-SA,"Bladensburg, MD 20710, USA",38.9346873,-76.9386003
185752868,2023-10-01 16:05:46 UTC,Eastern Time (US & Canada),2024-02-28 20:02:30 UTC,research,CC-BY-NC,"Gunston St, Fulton, MD, US",39.15271117,-76.89623833
185756470,2023-10-01 16:26:48 UTC,Eastern Time (US & Canada),2024-02-28 20:01:49 UTC,research,CC-BY-NC,"University of Maryland, College Park, MD, US",38.98583232,-76.94151688
185759742,2023-10-01 16:45:34 UTC,Eastern Time (US & Canada),2024-02-28 20:01:37 UTC,research,CC-BY-NC,"Early Morning St, Fulton, MD, US",39.15694167,-76.90753
185762968,2023-10-01 17:03:12 UTC,Eastern Time (US & Canada),2023-10-02 02:27:31 UTC,research,CC-BY-NC,"Iager Blvd, Fulton, MD, US",39.15889717,-76.91336167
185764542,2023-10-01 17:14:11 UTC,Eastern Time (US & Canada),2024-02-28 19:55:07 UTC,research,CC-BY-NC,"University of Maryland, College Park, MD, US",38.99086052,-76.94493595
185766338,2023-10-01 16:53:02 UTC,Eastern Time (US & Canada),2024-02-26 21:54:01 UTC,research,CC-BY,"Fairmont Ave, Bethesda, MD, US",38.98823833,-77.09671667
185770700,2023-10-01 17:51:48 UTC,Eastern Time (US & Canada),2024-02-26 21:53:45 UTC,research,CC-BY-NC,"Old Columbia Rd, Columbia, MD, US",39.17928005,-76.87311703
185770959,2023-10-01 17:53:17 UTC,Eastern Time (US & Canada),2024-02-26 21:53:38 UTC,research,CC-BY-NC,"Boone Trail, Annapolis, MD, US",39.06408333,-76.55709167
185772849,2023-10-01 15:44:20 UTC,Eastern Time (US & Canada),2024-02-26 21:53:30 UTC,research,CC-BY-NC,"Mount Airy, MD, US",39.385545,-77.23927167
185773069,2023-10-01 18:05:22 UTC,Eastern Time (US & Canada),2024-02-26 21:53:23 UTC,research,CC-BY-NC,"Owings Mills, MD, USA",39.41239626,-76.77923068
185775268,2023-10-01 18:17:18 UTC,Eastern Time (US & Canada),2024-02-26 21:52:39 UTC,research,CC-BY-NC,"West Friendship, MD 21794, USA",39.30195094,-76.96492925
185776069,2023-10-01 18:22:00 UTC,Eastern Time (US & Canada),2024-02-26 21:52:34 UTC,research,,"Baltimore, MD 21201, USA",39.28381938,-76.62167821
185776453,2023-10-01 18:25:03 UTC,Eastern Time (US & Canada),2024-06-03 10:57:58 UTC,research,CC-BY-NC,"Cummings Dr, Brunswick, MD, US",39.31658426,-77.60760005
185777652,2023-10-01 18:32:53 UTC,Eastern Time (US & Canada),2024-02-26 21:52:28 UTC,research,CC-BY-NC,Baltimore,39.31512833,-76.70345306
185781515,2023-10-01 18:51:53 UTC,Eastern Time (US & Canada),2024-04-28 16:13:14 UTC,research,CC-BY-NC,"Downtown Crown, Gaithersburg, MD, US",39.11413617,-77.20794667
185785471,2023-10-01 15:51:45 UTC,Eastern Time (US & Canada),2024-02-26 21:51:31 UTC,research,CC0,"Riverview Plaza, Frederick, MD, US",39.38508333,-77.40107833
185786128,2023-10-01 19:21:13 UTC,Eastern Time (US & Canada),2023-11-07 02:44:16 UTC,research,CC-BY-NC,"Wyman Park, Baltimore, MD, USA",39.3320311,-76.62582834
185786786,2023-10-01 19:27:48 UTC,Eastern Time (US & Canada),2024-02-26 21:50:33 UTC,research,CC0,"Wilcox Ct, Frederick, MD, US",39.47335,-77.43450333
185790258,2023-10-01 16:22:51 UTC,Eastern Time (US & Canada),2024-02-26 21:50:28 UTC,research,CC-BY-NC,"46th Ave, Beltsville, MD, US",39.02816667,-76.92015
185795830,2023-10-01 20:17:20 UTC,Eastern Time (US & Canada),2024-02-26 21:49:41 UTC,research,CC-BY-NC,"Claridge Dr N, Frederick, MD, US",39.409555,-77.33557167
185821267,2023-10-01 22:58:16 UTC,Eastern Time (US & Canada),2024-02-26 14:34:21 UTC,research,,"Dogwood Rd, Gwynn Oak, MD, US",39.31718,-76.72931667
185822447,2023-10-01 13:26:06 UTC,Eastern Time (US & Canada),2024-02-26 14:34:12 UTC,research,,"Owings Mills, MD 21117, USA",39.4154048,-76.8452608
185825112,2023-09-27 20:02:00 UTC,Eastern Time (US & Canada),2024-08-18 11:56:56 UTC,research,CC-BY-NC,United States,39.50713314,-76.87271718
185833398,2023-09-29 19:06:13 UTC,Eastern Time (US & Canada),2024-02-26 14:30:52 UTC,research,CC-BY-NC,United States,39.68559571,-78.61544153
185833895,2023-09-30 17:18:11 UTC,Eastern Time (US & Canada),2024-02-26 14:30:48 UTC,research,CC-BY-NC,United States,39.71480973,-78.79297569
185834957,2023-09-30 12:58:00 UTC,Eastern Time (US & Canada),2024-02-26 14:23:19 UTC,research,CC-BY-NC-ND,"Wetlands area-2400 E Fort Ave, Baltimore, MD 21230, USA",39.2640829,-76.5842614
185843153,2023-10-01 18:02:24 UTC,Eastern Time (US & Canada),2024-06-27 15:57:53 UTC,research,,"Rio, Gaithersburg, MD, US",39.11821117,-77.20097167
185888793,2023-10-02 11:42:26 UTC,Eastern Time (US & Canada),2024-02-26 00:32:07 UTC,research,CC-BY-NC,"Hampton Rd, Linthicum Heights, MD, US",39.21462782,-76.65188531
185889193,2023-10-02 11:49:24 UTC,Eastern Time (US & Canada),2024-02-26 00:31:58 UTC,research,CC-BY-NC,Frederick County,39.3355751,-77.63861847
